id,loan_amnt,int_rate,term_months,grade,sub_grade,emp_length_years,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,issue_date,issue_year,issue_month,loan_status,is_default
20337,10000,12.98,60.0,B,B5,2.0,RENT,62000.0,Not Verified,credit_card,CA,20.93,2018-01-01,2018,2018-01,Current,0
20338,12000,13.56,36.0,C,C1,3.0,RENT,50000.0,Source Verified,debt_consolidation,FL,26.21,2018-05-01,2018,2018-05,Current,0
20339,10450,11.31,36.0,B,B3,0.0,MORTGAGE,30000.0,Source Verified,debt_consolidation,NY,13.44,2017-08-01,2017,2017-08,Current,0
20340,5000,13.56,36.0,C,C1,8.0,RENT,99000.0,Not Verified,debt_consolidation,VA,33.07,2014-04-01,2014,2014-04,Current,0
20341,11000,8.81,36.0,A,A5,10.0,OWN,75000.0,Not Verified,debt_consolidation,WI,18.59,2015-05-01,2015,2015-05,Current,0
20342,10000,10.33,36.0,B,B1,2.0,RENT,96000.0,Not Verified,debt_consolidation,GA,19.1,2014-10-01,2014,2014-10,Current,0
20343,10000,14.47,60.0,C,C2,5.0,RENT,66931.0,Not Verified,debt_consolidation,NY,9.07,2019-09-01,2019,2019-09,Current,0
20344,30000,8.81,36.0,A,A5,0.0,RENT,127000.0,Source Verified,debt_consolidation,TX,19.49,2015-11-01,2015,2015-11,Current,0
20345,27200,19.92,60.0,D,D3,10.0,RENT,54254.0,Not Verified,debt_consolidation,GA,22.96,2016-11-01,2016,2016-11,Current,0
20346,20000,15.02,36.0,C,C3,10.0,MORTGAGE,102000.0,Not Verified,debt_consolidation,GA,38.64,2019-05-01,2019,2019-05,Current,0
20347,3200,10.33,36.0,B,B1,0.0,RENT,40000.0,Verified,debt_consolidation,CA,29.82,2019-12-01,2019,2019-12,Current,0
20348,18000,7.56,36.0,A,A3,10.0,RENT,250000.0,Source Verified,medical,MD,7.16,2015-04-01,2015,2015-04,Current,0
20349,35000,12.98,36.0,B,B5,2.0,RENT,112000.0,Source Verified,debt_consolidation,IL,15.55,2019-02-01,2019,2019-02,Current,0
20350,1000,23.4,36.0,E,E1,3.0,RENT,60000.0,Source Verified,debt_consolidation,OH,20.78,2018-05-01,2018,2018-05,Fully Paid,0
20351,10000,7.56,36.0,A,A3,4.0,RENT,200000.0,Source Verified,credit_card,NY,6.68,2017-09-01,2017,2017-09,Current,0
20352,22650,10.72,36.0,B,B2,7.0,MORTGAGE,145000.0,Not Verified,home_improvement,FL,17.06,2015-01-01,2015,2015-01,Current,0
20353,13000,17.97,36.0,D,D1,10.0,MORTGAGE,92360.0,Source Verified,home_improvement,GA,27.44,2018-02-01,2018,2018-02,Current,0
20354,13000,19.92,36.0,D,D3,1.0,RENT,19000.0,Verified,debt_consolidation,PA,32.79,2017-09-01,2017,2017-09,Current,0
20355,23000,11.31,36.0,B,B3,3.0,MORTGAGE,145000.0,Source Verified,debt_consolidation,CO,29.62,2016-09-01,2016,2016-09,Current,0
20356,26000,16.91,60.0,C,C5,10.0,MORTGAGE,300000.0,Not Verified,debt_consolidation,NY,24.42,2017-07-01,2017,2017-07,Current,0
20357,3000,24.37,36.0,E,E2,10.0,MORTGAGE,80000.0,Not Verified,small_business,MO,17.58,2015-04-01,2015,2015-04,Current,0
20358,5000,14.47,36.0,C,C2,5.0,MORTGAGE,30000.0,Source Verified,credit_card,NY,24.11,2017-09-01,2017,2017-09,Current,0
20359,18000,8.81,36.0,A,A5,0.0,RENT,40000.0,Source Verified,debt_consolidation,NY,12.81,2014-12-01,2014,2014-12,Current,0
20360,14400,16.14,36.0,C,C4,0.0,RENT,70000.0,Source Verified,debt_consolidation,IL,21.04,2015-09-01,2015,2015-09,Current,0
20361,20000,15.02,60.0,C,C3,5.0,RENT,85000.0,Source Verified,debt_consolidation,IN,9.22,2016-12-01,2016,2016-12,Current,0
20362,17000,27.27,60.0,E,E5,2.0,MORTGAGE,85000.0,Source Verified,credit_card,GA,12.52,2014-12-01,2014,2014-12,Current,0
20363,22000,12.98,60.0,B,B5,10.0,MORTGAGE,152000.0,Not Verified,debt_consolidation,OR,10.21,2019-06-01,2019,2019-06,Current,0
20364,23000,20.89,60.0,D,D4,5.0,RENT,68107.0,Source Verified,debt_consolidation,KS,0.52,2019-04-01,2019,2019-04,Current,0
20365,11200,12.98,60.0,B,B5,4.0,RENT,125000.0,Source Verified,credit_card,PA,21.9,2016-11-01,2016,2016-11,Current,0
20366,16000,11.8,60.0,B,B4,10.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,MA,29.74,2017-05-01,2017,2017-05,Current,0
20367,9000,12.98,36.0,B,B5,3.0,RENT,48000.0,Not Verified,credit_card,NV,19.63,2015-09-01,2015,2015-09,Current,0
20368,10000,10.72,36.0,B,B2,3.0,MORTGAGE,150000.0,Source Verified,credit_card,PA,15.83,2015-04-01,2015,2015-04,Current,0
20369,9600,8.19,36.0,A,A4,0.0,MORTGAGE,35000.0,Source Verified,debt_consolidation,SC,19.03,2019-10-01,2019,2019-10,Current,0
20370,24000,11.31,60.0,B,B3,1.0,MORTGAGE,72000.0,Not Verified,debt_consolidation,IL,21.12,2016-06-01,2016,2016-06,Current,0
20371,14000,12.98,36.0,B,B5,6.0,RENT,70000.0,Not Verified,debt_consolidation,IN,19.29,2019-09-01,2019,2019-09,Current,0
20372,5550,15.02,36.0,C,C3,10.0,MORTGAGE,152500.0,Not Verified,credit_card,IN,37.94,2014-05-01,2014,2014-05,Current,0
20373,2200,26.31,36.0,E,E4,1.0,OWN,13520.0,Source Verified,debt_consolidation,AZ,5.95,2014-08-01,2014,2014-08,Current,0
20374,16000,6.46,36.0,A,A1,,OWN,48000.0,Source Verified,credit_card,TX,14.6,2016-11-01,2016,2016-11,Current,0
20375,10000,12.98,36.0,B,B5,0.0,RENT,70000.0,Not Verified,credit_card,PA,10.61,2018-09-01,2018,2018-09,Current,0
20376,5000,8.81,36.0,A,A5,8.0,MORTGAGE,55000.0,Not Verified,credit_card,WI,18.7,2016-07-01,2016,2016-07,Current,0
20377,20000,6.46,36.0,A,A1,2.0,MORTGAGE,60000.0,Verified,credit_card,CA,28.52,2019-01-01,2019,2019-01,Current,0
20378,21000,15.02,60.0,C,C3,10.0,RENT,109000.0,Not Verified,debt_consolidation,WI,23.25,2014-10-01,2014,2014-10,Current,0
20379,6000,13.56,36.0,C,C1,10.0,RENT,65000.0,Source Verified,credit_card,IN,30.1,2019-02-01,2019,2019-02,Current,0
20380,40000,16.14,60.0,C,C4,0.0,MORTGAGE,45000.0,Verified,credit_card,OH,50.53,2016-08-01,2016,2016-08,Fully Paid,0
20381,22400,8.81,36.0,A,A5,2.0,MORTGAGE,30000.0,Source Verified,debt_consolidation,CT,43.32,2015-09-01,2015,2015-09,Current,0
20382,40000,15.02,60.0,C,C3,,MORTGAGE,31200.0,Verified,home_improvement,TX,44.12,2017-11-01,2017,2017-11,Current,0
20383,9000,10.33,36.0,B,B1,4.0,MORTGAGE,75000.0,Not Verified,credit_card,WI,13.14,2018-09-01,2018,2018-09,Current,0
20384,10000,16.14,60.0,C,C4,2.0,RENT,90000.0,Not Verified,debt_consolidation,NJ,8.8,2019-07-01,2019,2019-07,Current,0
20385,10000,8.19,36.0,A,A4,10.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,WA,16.82,2014-07-01,2014,2014-07,Current,0
20386,16000,12.98,36.0,B,B5,3.0,MORTGAGE,90000.0,Not Verified,credit_card,UT,23.15,2018-03-01,2018,2018-03,Current,0
20387,2500,7.56,36.0,A,A3,4.0,RENT,37500.0,Not Verified,credit_card,CA,24.9,2015-11-01,2015,2015-11,Current,0
20388,25000,10.33,36.0,B,B1,2.0,OWN,78000.0,Not Verified,debt_consolidation,TN,25.67,2017-01-01,2017,2017-01,Current,0
20389,40000,11.8,60.0,B,B4,,RENT,223000.0,Not Verified,other,AZ,2.36,2016-10-01,2016,2016-10,Current,0
20390,4500,8.81,36.0,A,A5,0.0,RENT,88000.0,Not Verified,debt_consolidation,CA,2.9,2018-08-01,2018,2018-08,Current,0
20391,2000,16.91,36.0,C,C5,10.0,MORTGAGE,64600.0,Not Verified,debt_consolidation,PA,24.82,2016-05-01,2016,2016-05,Current,0
20392,35000,16.14,36.0,C,C4,5.0,RENT,125500.0,Source Verified,debt_consolidation,NY,3.76,2015-09-01,2015,2015-09,Current,0
20393,4500,27.27,36.0,E,E5,0.0,RENT,45000.0,Not Verified,debt_consolidation,NY,5.89,2016-12-01,2016,2016-12,Current,0
20394,10000,8.19,36.0,A,A4,2.0,MORTGAGE,55400.0,Not Verified,credit_card,TX,8.41,2018-01-01,2018,2018-01,Current,0
20395,28000,13.56,60.0,C,C1,10.0,MORTGAGE,128500.0,Source Verified,credit_card,TX,27.35,2019-01-01,2019,2019-01,Current,0
20396,40000,10.72,60.0,B,B2,6.0,MORTGAGE,65000.0,Not Verified,small_business,MO,14.4,2014-01-01,2014,2014-01,Current,0
20397,15500,10.72,36.0,B,B2,10.0,RENT,52000.0,Not Verified,credit_card,CA,16.66,2017-05-01,2017,2017-05,Current,0
20398,20000,10.33,36.0,B,B1,10.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,OH,17.66,2014-06-01,2014,2014-06,Current,0
20399,8400,16.14,36.0,C,C4,1.0,MORTGAGE,50000.0,Source Verified,credit_card,MD,20.09,2017-09-01,2017,2017-09,Current,0
20400,15000,14.47,60.0,C,C2,9.0,RENT,280000.0,Verified,debt_consolidation,IL,16.15,2017-09-01,2017,2017-09,Current,0
20401,24000,10.72,60.0,B,B2,10.0,RENT,83000.0,Source Verified,credit_card,PA,17.51,2019-02-01,2019,2019-02,Current,0
20402,20000,13.56,36.0,C,C1,10.0,MORTGAGE,98500.0,Source Verified,debt_consolidation,CA,9.06,2015-02-01,2015,2015-02,Current,0
20403,11000,7.02,36.0,A,A2,0.0,MORTGAGE,60000.0,Source Verified,credit_card,AZ,10.72,2018-10-01,2018,2018-10,Current,0
20404,24000,13.56,60.0,C,C1,10.0,MORTGAGE,125000.0,Source Verified,credit_card,IL,25.29,2018-02-01,2018,2018-02,Current,0
20405,21000,16.91,36.0,C,C5,0.0,OWN,68000.0,Not Verified,house,FL,9.16,2017-12-01,2017,2017-12,Current,0
20406,10000,11.31,36.0,B,B3,6.0,OWN,100000.0,Source Verified,debt_consolidation,CA,7.02,2017-10-01,2017,2017-10,Current,0
20407,5550,15.02,36.0,C,C3,10.0,MORTGAGE,152500.0,Not Verified,credit_card,IN,37.94,2017-04-01,2017,2017-04,Current,0
20408,18000,14.47,36.0,C,C2,10.0,MORTGAGE,63000.0,Source Verified,debt_consolidation,MI,32.29,2014-05-01,2014,2014-05,Current,0
20409,6000,17.97,36.0,D,D1,5.0,MORTGAGE,90000.0,Verified,car,MO,66.87,2018-11-01,2018,2018-11,Current,0
20410,10000,13.56,36.0,C,C1,4.0,MORTGAGE,125000.0,Not Verified,home_improvement,NY,19.75,2016-05-01,2016,2016-05,Current,0
20411,36950,11.8,60.0,B,B4,1.0,RENT,284000.0,Not Verified,debt_consolidation,CA,3.95,2014-08-01,2014,2014-08,Current,0
20412,24000,12.98,60.0,B,B5,10.0,MORTGAGE,380000.0,Not Verified,debt_consolidation,LA,7.05,2017-09-01,2017,2017-09,Current,0
20413,7000,7.02,36.0,A,A2,7.0,MORTGAGE,38979.0,Source Verified,debt_consolidation,MI,22.81,2019-09-01,2019,2019-09,Current,0
20414,25000,6.46,36.0,A,A1,10.0,OWN,100000.0,Not Verified,debt_consolidation,MD,19.46,2018-04-01,2018,2018-04,Current,0
20415,21000,8.81,36.0,A,A5,0.0,OWN,96200.0,Verified,debt_consolidation,PA,27.46,2015-06-01,2015,2015-06,Current,0
20416,6000,7.02,36.0,A,A2,3.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,FL,9.52,2018-11-01,2018,2018-11,Current,0
20417,10000,10.72,60.0,B,B2,4.0,MORTGAGE,100000.0,Source Verified,credit_card,VA,15.02,2019-01-01,2019,2019-01,Current,0
20418,9000,7.56,36.0,A,A3,4.0,RENT,47000.0,Not Verified,debt_consolidation,CA,26.12,2015-12-01,2015,2015-12,Current,0
20419,25000,15.02,60.0,C,C3,10.0,MORTGAGE,85000.0,Source Verified,debt_consolidation,WA,14.32,2017-02-01,2017,2017-02,Current,0
20420,10300,23.4,36.0,E,E1,3.0,RENT,57000.0,Source Verified,debt_consolidation,CA,15.85,2019-01-01,2019,2019-01,Current,0
20421,12000,16.14,36.0,C,C4,4.0,RENT,47308.0,Not Verified,credit_card,NY,24.25,2014-12-01,2014,2014-12,Current,0
20422,10000,6.46,36.0,A,A1,10.0,MORTGAGE,105000.0,Source Verified,credit_card,PA,15.58,2016-02-01,2016,2016-02,Current,0
20423,7150,14.47,36.0,C,C2,1.0,MORTGAGE,40000.0,Source Verified,debt_consolidation,TX,13.23,2016-09-01,2016,2016-09,Current,0
20424,19375,13.56,36.0,C,C1,5.0,MORTGAGE,75000.0,Not Verified,major_purchase,FL,19.66,2014-01-01,2014,2014-01,Current,0
20425,36000,17.97,60.0,D,D1,9.0,RENT,160000.0,Source Verified,debt_consolidation,MA,33.17,2015-01-01,2015,2015-01,Current,0
20426,20000,16.91,60.0,C,C5,5.0,OWN,68000.0,Not Verified,debt_consolidation,FL,17.28,2017-08-01,2017,2017-08,Current,0
20427,38000,12.98,36.0,B,B5,6.0,MORTGAGE,36000.0,Not Verified,debt_consolidation,NH,51.2,2015-07-01,2015,2015-07,Current,0
20428,35000,17.97,60.0,D,D1,2.0,RENT,120000.0,Source Verified,debt_consolidation,NJ,23.92,2015-06-01,2015,2015-06,Current,0
20429,9600,6.46,36.0,A,A1,10.0,MORTGAGE,130000.0,Not Verified,debt_consolidation,IN,24.98,2015-10-01,2015,2015-10,Current,0
20430,30000,18.94,60.0,D,D2,10.0,MORTGAGE,90000.0,Source Verified,debt_consolidation,LA,26.52,2014-09-01,2014,2014-09,Current,0
20431,10000,11.8,36.0,B,B4,7.0,RENT,65000.0,Not Verified,debt_consolidation,IL,12.37,2017-10-01,2017,2017-10,Current,0
20432,28000,22.35,60.0,D,D5,0.0,RENT,35360.0,Verified,debt_consolidation,NM,46.47,2015-07-01,2015,2015-07,Current,0
20433,7200,23.4,36.0,E,E1,2.0,RENT,56000.0,Not Verified,debt_consolidation,NY,28.01,2017-11-01,2017,2017-11,Current,0
20434,5100,7.02,36.0,A,A2,10.0,MORTGAGE,76000.0,Not Verified,credit_card,FL,26.54,2018-12-01,2018,2018-12,Current,0
20435,20000,11.31,36.0,B,B3,3.0,MORTGAGE,80200.0,Source Verified,debt_consolidation,FL,16.13,2016-11-01,2016,2016-11,Current,0
20436,21000,15.02,60.0,C,C3,5.0,OWN,50000.0,Source Verified,debt_consolidation,OH,0.0,2019-06-01,2019,2019-06,Current,0
20437,25000,17.97,60.0,D,D1,1.0,RENT,55000.0,Source Verified,credit_card,NY,10.17,2015-03-01,2015,2015-03,Current,0
20438,6000,7.56,36.0,A,A3,10.0,MORTGAGE,64000.0,Source Verified,credit_card,FL,13.76,2019-10-01,2019,2019-10,Current,0
20439,21000,15.02,60.0,C,C3,5.0,OWN,50000.0,Source Verified,debt_consolidation,OH,0.0,2015-12-01,2015,2015-12,Current,0
20440,6000,13.56,36.0,C,C1,10.0,RENT,65000.0,Source Verified,credit_card,IN,30.1,2015-10-01,2015,2015-10,Current,0
20441,25000,15.02,60.0,C,C3,10.0,MORTGAGE,63500.0,Verified,debt_consolidation,NC,27.52,2019-11-01,2019,2019-11,Current,0
20442,10000,8.19,36.0,A,A4,,MORTGAGE,58000.0,Not Verified,credit_card,AZ,27.81,2016-09-01,2016,2016-09,Current,0
20443,10000,10.33,36.0,B,B1,3.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,CA,19.04,2018-06-01,2018,2018-06,Current,0
20444,7000,10.72,36.0,B,B2,5.0,MORTGAGE,55000.0,Not Verified,credit_card,MI,11.72,2018-10-01,2018,2018-10,Current,0
20445,8000,23.4,36.0,E,E1,10.0,OWN,43000.0,Source Verified,debt_consolidation,AL,33.24,2016-09-01,2016,2016-09,Current,0
20446,10000,14.47,36.0,C,C2,2.0,RENT,55000.0,Not Verified,credit_card,RI,22.1,2015-11-01,2015,2015-11,Current,0
20447,25000,12.98,36.0,B,B5,,OWN,30000.0,Not Verified,debt_consolidation,RI,24.88,2016-12-01,2016,2016-12,Current,0
20448,21600,7.56,36.0,A,A3,10.0,RENT,75000.0,Source Verified,debt_consolidation,TX,11.36,2016-04-01,2016,2016-04,Current,0
20449,10000,13.56,36.0,C,C1,4.0,MORTGAGE,125000.0,Not Verified,home_improvement,NY,19.75,2016-06-01,2016,2016-06,Current,0
20450,10000,8.81,36.0,A,A5,0.0,RENT,150000.0,Not Verified,credit_card,CA,13.19,2015-06-01,2015,2015-06,Current,0
20451,7500,19.92,36.0,D,D3,2.0,RENT,60000.0,Not Verified,debt_consolidation,NY,8.0,2019-06-01,2019,2019-06,Current,0
20452,17500,22.35,60.0,D,D5,9.0,MORTGAGE,50000.0,Verified,debt_consolidation,OH,36.92,2017-06-01,2017,2017-06,Current,0
20453,9000,6.46,36.0,A,A1,10.0,MORTGAGE,35000.0,Source Verified,debt_consolidation,CT,32.65,2018-10-01,2018,2018-10,Current,0
20454,27975,14.47,36.0,C,C2,10.0,MORTGAGE,180000.0,Not Verified,credit_card,NY,11.47,2017-12-01,2017,2017-12,Current,0
20455,5000,19.92,36.0,D,D3,0.0,RENT,38200.0,Source Verified,debt_consolidation,GA,28.93,2016-02-01,2016,2016-02,Current,0
20456,15000,8.19,36.0,A,A4,10.0,MORTGAGE,92584.0,Not Verified,credit_card,FL,7.27,2015-11-01,2015,2015-11,Current,0
20457,23000,15.02,60.0,C,C3,10.0,RENT,78000.0,Not Verified,debt_consolidation,CA,16.54,2019-11-01,2019,2019-11,Current,0
20458,15000,8.81,36.0,A,A5,10.0,MORTGAGE,57000.0,Not Verified,debt_consolidation,TX,38.91,2014-02-01,2014,2014-02,Current,0
20459,5300,10.72,36.0,B,B2,10.0,MORTGAGE,26000.0,Not Verified,debt_consolidation,OH,8.96,2015-10-01,2015,2015-10,Current,0
20460,32000,12.98,60.0,B,B5,0.0,RENT,140000.0,Not Verified,house,VA,27.44,2018-05-01,2018,2018-05,Current,0
20461,38500,12.98,36.0,B,B5,,OWN,70000.0,Not Verified,debt_consolidation,ME,30.33,2017-04-01,2017,2017-04,Current,0
20462,6000,8.19,36.0,A,A4,6.0,RENT,39000.0,Source Verified,debt_consolidation,FL,17.17,2017-09-01,2017,2017-09,Current,0
20463,4000,18.94,36.0,D,D2,10.0,OWN,80000.0,Verified,other,VA,12.45,2014-02-01,2014,2014-02,Current,0
20464,9375,13.56,36.0,C,C1,10.0,MORTGAGE,48500.0,Source Verified,credit_card,AL,36.72,2015-04-01,2015,2015-04,Current,0
20465,8000,8.19,36.0,A,A4,9.0,RENT,63000.0,Not Verified,debt_consolidation,FL,8.53,2017-08-01,2017,2017-08,Current,0
20466,15000,14.47,36.0,C,C2,2.0,OWN,38000.0,Verified,debt_consolidation,MO,10.08,2015-11-01,2015,2015-11,Current,0
20467,25000,10.33,60.0,B,B1,10.0,MORTGAGE,55758.0,Not Verified,debt_consolidation,NV,21.52,2016-10-01,2016,2016-10,Current,0
20468,15400,14.47,60.0,C,C2,3.0,MORTGAGE,110000.0,Not Verified,debt_consolidation,OH,36.55,2019-09-01,2019,2019-09,Current,0
20469,30000,16.14,60.0,C,C4,10.0,MORTGAGE,57250.0,Not Verified,debt_consolidation,MD,26.35,2017-10-01,2017,2017-10,Current,0
20470,12000,22.35,60.0,D,D5,0.0,OWN,65000.0,Source Verified,credit_card,IL,13.05,2017-10-01,2017,2017-10,Current,0
20471,10000,7.56,36.0,A,A3,,OWN,35000.0,Not Verified,debt_consolidation,GA,7.12,2015-03-01,2015,2015-03,Current,0
20472,10000,11.31,36.0,B,B3,,OWN,23903.0,Source Verified,credit_card,PA,14.72,2017-07-01,2017,2017-07,Current,0
20473,5000,7.02,36.0,A,A2,10.0,MORTGAGE,206000.0,Verified,car,TX,12.93,2019-10-01,2019,2019-10,Current,0
20474,16000,26.31,60.0,E,E4,0.0,RENT,33000.0,Source Verified,credit_card,SC,33.62,2017-11-01,2017,2017-11,Current,0
20475,10000,7.56,36.0,A,A3,2.0,RENT,25000.0,Source Verified,debt_consolidation,KY,7.92,2018-09-01,2018,2018-09,Current,0
20476,25000,15.02,60.0,C,C3,10.0,MORTGAGE,75000.0,Not Verified,debt_consolidation,WA,32.93,2019-09-01,2019,2019-09,Current,0
20477,11500,8.19,36.0,A,A4,10.0,MORTGAGE,173370.0,Not Verified,credit_card,MN,25.29,2019-05-01,2019,2019-05,Current,0
20478,30000,26.31,60.0,E,E4,10.0,MORTGAGE,120000.0,Source Verified,credit_card,NY,12.23,2016-01-01,2016,2016-01,Current,0
20479,6025,14.47,36.0,C,C2,4.0,RENT,16800.0,Not Verified,credit_card,MA,4.29,2015-10-01,2015,2015-10,Current,0
20480,30000,16.14,36.0,C,C4,0.0,MORTGAGE,90000.0,Not Verified,small_business,CA,7.6,2015-09-01,2015,2015-09,Current,0
20481,10000,10.72,36.0,B,B2,3.0,MORTGAGE,150000.0,Source Verified,credit_card,PA,15.83,2018-08-01,2018,2018-08,Current,0
20482,5000,7.56,36.0,A,A3,5.0,MORTGAGE,98000.0,Not Verified,credit_card,TX,14.78,2016-04-01,2016,2016-04,Fully Paid,0
20483,40000,7.02,36.0,A,A2,0.0,OWN,175000.0,Not Verified,other,KY,4.05,2018-12-01,2018,2018-12,Current,0
20484,3000,8.81,36.0,A,A5,0.0,RENT,85000.0,Not Verified,credit_card,WA,9.61,2018-10-01,2018,2018-10,Current,0
20485,1500,17.97,36.0,D,D1,10.0,MORTGAGE,56160.0,Verified,other,MD,26.58,2017-12-01,2017,2017-12,Current,0
20486,12950,7.56,36.0,A,A3,10.0,MORTGAGE,55000.0,Source Verified,debt_consolidation,AZ,19.88,2014-09-01,2014,2014-09,Fully Paid,0
20487,35000,11.31,36.0,B,B3,10.0,RENT,99000.0,Source Verified,major_purchase,MI,7.02,2018-04-01,2018,2018-04,Current,0
20488,5000,7.02,36.0,A,A2,10.0,MORTGAGE,206000.0,Verified,car,TX,12.93,2015-03-01,2015,2015-03,Current,0
20489,36000,10.72,60.0,B,B2,8.0,RENT,90000.0,Source Verified,moving,NY,5.36,2017-04-01,2017,2017-04,Current,0
20490,15000,8.19,36.0,A,A4,0.0,MORTGAGE,260000.0,Verified,credit_card,OH,16.63,2015-05-01,2015,2015-05,Current,0
20491,6000,6.46,36.0,A,A1,1.0,MORTGAGE,40000.0,Source Verified,credit_card,TX,12.87,2014-05-01,2014,2014-05,Current,0
20492,8400,11.31,36.0,B,B3,1.0,RENT,43000.0,Not Verified,debt_consolidation,MI,8.74,2017-10-01,2017,2017-10,Current,0
20493,15000,10.72,36.0,B,B2,3.0,MORTGAGE,150000.0,Not Verified,debt_consolidation,NH,17.83,2016-09-01,2016,2016-09,Current,0
20494,6500,7.56,36.0,A,A3,10.0,MORTGAGE,67000.0,Not Verified,home_improvement,CA,15.4,2017-11-01,2017,2017-11,Current,0
20495,30000,10.72,60.0,B,B2,0.0,OWN,85000.0,Source Verified,debt_consolidation,NY,9.88,2016-12-01,2016,2016-12,Current,0
20496,8000,11.8,36.0,B,B4,3.0,RENT,53188.0,Not Verified,debt_consolidation,TX,13.67,2016-03-01,2016,2016-03,Current,0
20497,10000,10.72,36.0,B,B2,1.0,MORTGAGE,88340.0,Source Verified,credit_card,CO,11.29,2014-02-01,2014,2014-02,Current,0
20498,1000,10.33,36.0,B,B1,10.0,MORTGAGE,89000.0,Not Verified,medical,VA,34.52,2015-08-01,2015,2015-08,Current,0
20499,6000,8.19,36.0,A,A4,3.0,RENT,40000.0,Source Verified,credit_card,PA,25.53,2019-04-01,2019,2019-04,Current,0
20500,10000,11.31,36.0,B,B3,,MORTGAGE,10020.0,Verified,other,CA,123.47,2018-07-01,2018,2018-07,Current,0
20501,7200,23.4,36.0,E,E1,2.0,RENT,56000.0,Not Verified,debt_consolidation,NY,28.01,2016-10-01,2016,2016-10,Current,0
20502,40000,7.02,36.0,A,A2,2.0,MORTGAGE,100000.0,Not Verified,debt_consolidation,WA,15.08,2014-03-01,2014,2014-03,Current,0
20503,32000,8.19,60.0,A,A4,0.0,MORTGAGE,50000.0,Not Verified,small_business,OK,12.77,2019-11-01,2019,2019-11,Current,0
20504,16500,11.8,60.0,B,B4,8.0,RENT,50000.0,Not Verified,credit_card,TX,11.64,2018-06-01,2018,2018-06,Current,0
20505,10000,19.92,60.0,D,D3,2.0,RENT,54000.0,Not Verified,debt_consolidation,PA,7.34,2014-02-01,2014,2014-02,Current,0
20506,36950,11.8,60.0,B,B4,1.0,RENT,284000.0,Not Verified,debt_consolidation,CA,3.95,2015-04-01,2015,2015-04,Current,0
20507,10450,11.31,36.0,B,B3,0.0,MORTGAGE,30000.0,Source Verified,debt_consolidation,NY,13.44,2015-01-01,2015,2015-01,Current,0
20508,10000,13.56,36.0,C,C1,0.0,MORTGAGE,65000.0,Not Verified,credit_card,CA,10.62,2019-05-01,2019,2019-05,Current,0
20509,15000,8.81,36.0,A,A5,5.0,RENT,60000.0,Source Verified,debt_consolidation,NY,9.02,2019-09-01,2019,2019-09,Current,0
20510,10000,7.02,36.0,A,A2,1.0,MORTGAGE,155000.0,Not Verified,debt_consolidation,NV,20.04,2016-06-01,2016,2016-06,Current,0
20511,10000,11.8,60.0,B,B4,2.0,MORTGAGE,50000.0,Source Verified,debt_consolidation,MD,13.3,2015-01-01,2015,2015-01,Current,0
20512,25000,17.97,60.0,D,D1,2.0,MORTGAGE,55000.0,Verified,debt_consolidation,OR,46.59,2017-11-01,2017,2017-11,Current,0
20513,12000,8.19,36.0,A,A4,6.0,MORTGAGE,75000.0,Not Verified,other,IN,31.73,2015-08-01,2015,2015-08,Current,0
20514,12000,10.33,36.0,B,B1,0.0,MORTGAGE,150000.0,Not Verified,debt_consolidation,NY,13.38,2014-09-01,2014,2014-09,Current,0
20515,12000,16.14,36.0,C,C4,6.0,RENT,24000.0,Source Verified,credit_card,AZ,23.55,2015-07-01,2015,2015-07,Current,0
20516,4800,15.02,36.0,C,C3,2.0,MORTGAGE,76000.0,Source Verified,home_improvement,FL,26.58,2015-07-01,2015,2015-07,Current,0
20517,20000,16.91,60.0,C,C5,5.0,OWN,68000.0,Not Verified,debt_consolidation,FL,17.28,2014-04-01,2014,2014-04,Current,0
20518,12000,22.35,60.0,D,D5,0.0,OWN,65000.0,Source Verified,credit_card,IL,13.05,2018-03-01,2018,2018-03,Current,0
20519,7200,6.46,36.0,A,A1,2.0,MORTGAGE,52000.0,Not Verified,debt_consolidation,IN,4.78,2016-02-01,2016,2016-02,Current,0
20520,1000,18.94,36.0,D,D2,3.0,MORTGAGE,57000.0,Source Verified,debt_consolidation,MD,15.49,2017-04-01,2017,2017-04,Current,0
20521,23000,6.46,36.0,A,A1,10.0,MORTGAGE,103000.0,Source Verified,debt_consolidation,MO,11.67,2017-04-01,2017,2017-04,Current,0
20522,9000,10.72,36.0,B,B2,10.0,RENT,54000.0,Not Verified,debt_consolidation,IN,9.24,2018-08-01,2018,2018-08,Current,0
20523,9000,10.72,36.0,B,B2,2.0,RENT,88000.0,Not Verified,debt_consolidation,OH,12.34,2018-07-01,2018,2018-07,Current,0
20524,10000,20.89,36.0,D,D4,7.0,RENT,74000.0,Not Verified,credit_card,NY,11.21,2017-05-01,2017,2017-05,Current,0
20525,10000,13.56,36.0,C,C1,0.0,MORTGAGE,65000.0,Not Verified,credit_card,CA,10.62,2019-01-01,2019,2019-01,Current,0
