id,loan_amnt,int_rate,term_months,grade,sub_grade,emp_length_years,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,issue_date,issue_year,issue_month,loan_status,is_default
,24000,19.92,60.0,D,D3,3.0,MORTGAGE,86000.0,Not Verified,other,TX,36.45,2018-12-01,2018,2018-12,Current,0
,25000,18.94,60.0,D,D2,10.0,RENT,102000.0,Not Verified,debt_consolidation,FL,9.81,2018-12-01,2018,2018-12,Current,0
,13000,13.56,36.0,C,C1,4.0,RENT,55000.0,Source Verified,car,MD,30.53,2018-12-01,2018,2018-12,Current,0
,12000,6.46,36.0,A,A1,5.0,MORTGAGE,110000.0,Not Verified,credit_card,TX,10.67,2018-12-01,2018,2018-12,Current,0
,21000,8.81,36.0,A,A5,0.0,OWN,96200.0,Verified,debt_consolidation,PA,27.46,2018-12-01,2018,2018-12,Current,0
,30000,15.02,60.0,C,C3,10.0,MORTGAGE,78000.0,Not Verified,debt_consolidation,TX,19.63,2018-12-01,2018,2018-12,Current,0
,10000,11.31,36.0,B,B3,,OWN,23903.0,Source Verified,credit_card,PA,14.72,2018-12-01,2018,2018-12,Current,0
,13000,19.92,36.0,D,D3,1.0,RENT,19000.0,Verified,debt_consolidation,PA,32.79,2018-12-01,2018,2018-12,Current,0
,5000,13.56,36.0,C,C1,1.0,RENT,25440.0,Source Verified,debt_consolidation,ID,6.23,2018-12-01,2018,2018-12,Current,0
,24000,12.98,60.0,B,B5,6.0,MORTGAGE,95000.0,Verified,debt_consolidation,NY,33.92,2018-12-01,2018,2018-12,Current,0
,18000,16.91,60.0,C,C5,,RENT,0.0,Not Verified,debt_consolidation,CA,,2018-12-01,2018,2018-12,Current,0
,30500,11.8,36.0,B,B4,10.0,MORTGAGE,77000.0,Verified,credit_card,CA,19.75,2018-12-01,2018,2018-12,Current,0
,12500,12.98,60.0,B,B5,10.0,MORTGAGE,80000.0,Not Verified,major_purchase,KY,24.47,2018-12-01,2018,2018-12,Current,0
,30000,15.02,36.0,C,C3,10.0,RENT,68500.0,Source Verified,debt_consolidation,CA,13.19,2018-12-01,2018,2018-12,Current,0
,9900,11.31,36.0,B,B3,10.0,MORTGAGE,50000.0,Source Verified,credit_card,AR,28.8,2018-12-01,2018,2018-12,Current,0
,39500,16.91,60.0,C,C5,10.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,PA,28.08,2018-12-01,2018,2018-12,Current,0
,20000,16.91,60.0,C,C5,6.0,RENT,78000.0,Not Verified,debt_consolidation,CA,21.2,2018-12-01,2018,2018-12,Current,0
,30000,16.14,36.0,C,C4,10.0,MORTGAGE,75000.0,Verified,debt_consolidation,OH,24.91,2018-12-01,2018,2018-12,Current,0
,16000,8.81,36.0,A,A5,5.0,RENT,65000.0,Not Verified,debt_consolidation,TX,27.77,2018-12-01,2018,2018-12,Current,0
,9600,8.19,36.0,A,A4,0.0,MORTGAGE,35000.0,Source Verified,debt_consolidation,SC,19.03,2018-12-01,2018,2018-12,Current,0
,10000,7.02,36.0,A,A2,1.0,MORTGAGE,155000.0,Not Verified,debt_consolidation,NV,20.04,2018-12-01,2018,2018-12,Current,0
,38000,16.91,60.0,C,C5,3.0,MORTGAGE,160000.0,Source Verified,credit_card,IL,7.52,2018-12-01,2018,2018-12,Current,0
,10000,8.81,36.0,A,A5,0.0,RENT,150000.0,Not Verified,credit_card,CA,13.19,2018-12-01,2018,2018-12,Current,0
,25000,17.97,60.0,D,D1,1.0,RENT,55000.0,Source Verified,credit_card,NY,10.17,2018-12-01,2018,2018-12,Current,0
,15000,8.81,36.0,A,A5,10.0,MORTGAGE,57000.0,Not Verified,debt_consolidation,TX,38.91,2018-12-01,2018,2018-12,Current,0
,20000,13.56,36.0,C,C1,2.0,MORTGAGE,32000.0,Verified,debt_consolidation,TX,12.19,2018-12-01,2018,2018-12,Current,0
,24900,20.89,36.0,D,D4,2.0,OWN,27140.0,Verified,debt_consolidation,FL,30.65,2018-12-01,2018,2018-12,Current,0
,11000,7.02,36.0,A,A2,0.0,MORTGAGE,60000.0,Source Verified,credit_card,AZ,10.72,2018-12-01,2018,2018-12,Current,0
,30000,16.91,60.0,C,C5,2.0,RENT,113000.0,Source Verified,debt_consolidation,AZ,28.75,2018-12-01,2018,2018-12,Current,0
,10300,23.4,36.0,E,E1,3.0,RENT,57000.0,Source Verified,debt_consolidation,CA,15.85,2018-12-01,2018,2018-12,Current,0
,1700,13.56,36.0,C,C1,,RENT,54000.0,Verified,medical,NY,7.98,2018-12-01,2018,2018-12,Current,0
,29000,11.8,36.0,B,B4,10.0,OWN,126000.0,Source Verified,debt_consolidation,CA,15.62,2018-12-01,2018,2018-12,Current,0
,5800,8.81,36.0,A,A5,5.0,OWN,68000.0,Source Verified,debt_consolidation,NC,24.49,2018-12-01,2018,2018-12,Current,0
,30000,17.97,60.0,D,D1,10.0,MORTGAGE,59000.0,Verified,home_improvement,GA,26.97,2018-12-01,2018,2018-12,Current,0
,35000,24.37,36.0,E,E2,6.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,TX,28.48,2018-12-01,2018,2018-12,Current,0
,6000,8.19,36.0,A,A4,3.0,RENT,40000.0,Source Verified,credit_card,PA,25.53,2018-12-01,2018,2018-12,Current,0
,35000,11.8,60.0,B,B4,2.0,MORTGAGE,97000.0,Source Verified,credit_card,TN,21.4,2018-12-01,2018,2018-12,Current,0
,7000,11.8,36.0,B,B4,7.0,RENT,95000.0,Not Verified,debt_consolidation,MO,10.74,2018-12-01,2018,2018-12,Current,0
,32000,27.27,60.0,E,E5,5.0,RENT,51000.0,Verified,debt_consolidation,MN,11.76,2018-12-01,2018,2018-12,Current,0
,30000,26.31,60.0,E,E4,10.0,MORTGAGE,120000.0,Source Verified,credit_card,NY,12.23,2018-12-01,2018,2018-12,Current,0
,36000,8.19,60.0,A,A4,3.0,MORTGAGE,80000.0,Source Verified,home_improvement,CA,17.99,2018-12-01,2018,2018-12,Current,0
,32000,10.72,36.0,B,B2,10.0,MORTGAGE,100000.0,Verified,debt_consolidation,SC,15.26,2018-12-01,2018,2018-12,Current,0
,1950,13.56,36.0,C,C1,,RENT,11000.0,Source Verified,credit_card,OK,5.9,2018-12-01,2018,2018-12,Current,0
,3000,11.8,36.0,B,B4,,MORTGAGE,17670.0,Verified,debt_consolidation,MO,15.49,2018-12-01,2018,2018-12,Current,0
,14000,10.33,36.0,B,B1,10.0,RENT,65000.0,Not Verified,debt_consolidation,KS,29.35,2018-12-01,2018,2018-12,Current,0
,20000,17.97,60.0,D,D1,2.0,RENT,48000.0,Source Verified,debt_consolidation,FL,8.85,2018-12-01,2018,2018-12,Current,0
,2500,15.02,36.0,C,C3,,OWN,29000.0,Source Verified,debt_consolidation,LA,17.88,2018-12-01,2018,2018-12,Current,0
,26500,7.56,36.0,A,A3,0.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,FL,18.65,2018-12-01,2018,2018-12,Current,0
,25000,8.19,36.0,A,A4,10.0,MORTGAGE,115000.0,Not Verified,credit_card,CO,30.45,2018-12-01,2018,2018-12,Current,0
,10000,11.8,60.0,B,B4,2.0,MORTGAGE,50000.0,Source Verified,debt_consolidation,MD,13.3,2018-12-01,2018,2018-12,Current,0
,10000,18.94,36.0,D,D2,10.0,RENT,52000.0,Source Verified,credit_card,CA,28.34,2018-12-01,2018,2018-12,Current,0
,22000,14.47,36.0,C,C2,10.0,OWN,150000.0,Not Verified,credit_card,NY,20.76,2018-12-01,2018,2018-12,Current,0
,20000,8.19,60.0,A,A4,10.0,RENT,90000.0,Not Verified,debt_consolidation,CA,11.24,2018-12-01,2018,2018-12,Current,0
,10000,7.56,36.0,A,A3,,OWN,35000.0,Not Verified,debt_consolidation,GA,7.12,2018-12-01,2018,2018-12,Current,0
,20000,11.31,36.0,B,B3,3.0,MORTGAGE,80200.0,Source Verified,debt_consolidation,FL,16.13,2018-12-01,2018,2018-12,Current,0
,11000,10.72,36.0,B,B2,1.0,MORTGAGE,130000.0,Not Verified,credit_card,TX,7.54,2018-12-01,2018,2018-12,Current,0
,24000,16.14,60.0,C,C4,,MORTGAGE,62000.0,Not Verified,debt_consolidation,MA,34.3,2018-12-01,2018,2018-12,Current,0
,20000,10.72,36.0,B,B2,3.0,RENT,95000.0,Verified,debt_consolidation,NY,16.07,2018-12-01,2018,2018-12,Current,0
,8000,16.14,36.0,C,C4,3.0,MORTGAGE,64000.0,Source Verified,home_improvement,PA,25.84,2018-12-01,2018,2018-12,Current,0
,25000,16.91,60.0,C,C5,0.0,RENT,95000.0,Verified,debt_consolidation,CA,14.89,2018-12-01,2018,2018-12,Current,0
,5000,7.02,36.0,A,A2,10.0,MORTGAGE,206000.0,Verified,car,TX,12.93,2018-12-01,2018,2018-12,Current,0
,11000,8.19,36.0,A,A4,4.0,MORTGAGE,1120000.0,Source Verified,credit_card,IN,1.36,2018-12-01,2018,2018-12,Current,0
,10000,6.46,36.0,A,A1,2.0,RENT,61500.0,Source Verified,credit_card,PA,13.99,2018-12-01,2018,2018-12,Current,0
,10450,12.98,60.0,B,B5,10.0,MORTGAGE,58000.0,Not Verified,credit_card,NY,21.17,2018-12-01,2018,2018-12,Fully Paid,0
,35000,8.19,36.0,A,A4,9.0,OWN,80000.0,Verified,home_improvement,MS,22.02,2018-12-01,2018,2018-12,Current,0
,30000,7.02,36.0,A,A2,0.0,MORTGAGE,80000.0,Source Verified,credit_card,AZ,20.76,2018-12-01,2018,2018-12,Current,0
,10000,15.02,36.0,C,C3,0.0,OWN,95000.0,Not Verified,other,NJ,13.49,2018-12-01,2018,2018-12,Current,0
,15000,6.46,36.0,A,A1,10.0,OWN,129996.0,Source Verified,debt_consolidation,CA,13.3,2018-12-01,2018,2018-12,Current,0
,10000,11.8,36.0,B,B4,7.0,RENT,65000.0,Not Verified,debt_consolidation,IL,12.37,2018-12-01,2018,2018-12,Current,0
,16000,11.8,60.0,B,B4,10.0,RENT,46000.0,Not Verified,other,FL,15.94,2018-12-01,2018,2018-12,Current,0
,6000,8.19,36.0,A,A4,10.0,MORTGAGE,74000.0,Not Verified,debt_consolidation,TN,20.11,2018-12-01,2018,2018-12,Current,0
,8000,8.81,36.0,A,A5,2.0,RENT,125000.0,Not Verified,debt_consolidation,NC,14.52,2018-12-01,2018,2018-12,Current,0
,40000,6.46,36.0,A,A1,1.0,MORTGAGE,110000.0,Source Verified,debt_consolidation,CO,16.91,2018-12-01,2018,2018-12,Current,0
,16000,16.14,60.0,C,C4,3.0,RENT,80000.0,Source Verified,credit_card,NY,14.76,2018-12-01,2018,2018-12,Current,0
,4600,7.02,36.0,A,A2,2.0,MORTGAGE,175000.0,Not Verified,debt_consolidation,IL,11.01,2018-12-01,2018,2018-12,Current,0
,10000,6.46,36.0,A,A1,10.0,MORTGAGE,115000.0,Not Verified,debt_consolidation,OH,10.41,2018-12-01,2018,2018-12,Current,0
,30000,16.14,36.0,C,C4,0.0,MORTGAGE,90000.0,Not Verified,small_business,CA,7.6,2018-12-01,2018,2018-12,Current,0
,13000,8.19,36.0,A,A4,10.0,MORTGAGE,35000.0,Verified,credit_card,NV,22.57,2018-12-01,2018,2018-12,Current,0
,24000,10.72,60.0,B,B2,10.0,MORTGAGE,76500.0,Not Verified,credit_card,PA,18.51,2018-12-01,2018,2018-12,Current,0
,6000,7.02,36.0,A,A2,10.0,MORTGAGE,20000.0,Verified,home_improvement,CA,57.14,2018-12-01,2018,2018-12,Current,0
,11000,7.02,36.0,A,A2,0.0,MORTGAGE,150000.0,Not Verified,credit_card,IL,10.47,2018-12-01,2018,2018-12,Current,0
,6500,7.56,36.0,A,A3,10.0,MORTGAGE,67000.0,Not Verified,home_improvement,CA,15.4,2018-12-01,2018,2018-12,Current,0
,30000,11.31,36.0,B,B3,5.0,MORTGAGE,190000.0,Verified,credit_card,MD,41.94,2018-12-01,2018,2018-12,Current,0
,40000,10.72,36.0,B,B2,4.0,MORTGAGE,111000.0,Not Verified,debt_consolidation,NJ,25.93,2018-12-01,2018,2018-12,Current,0
,22400,8.81,36.0,A,A5,10.0,MORTGAGE,95000.0,Source Verified,debt_consolidation,MN,24.83,2018-12-01,2018,2018-12,Current,0
,20000,16.14,60.0,C,C4,4.0,MORTGAGE,59000.0,Not Verified,debt_consolidation,CT,27.22,2018-12-01,2018,2018-12,Current,0
,20500,10.72,36.0,B,B2,2.0,RENT,85000.0,Source Verified,debt_consolidation,CA,11.93,2018-12-01,2018,2018-12,Current,0
,4500,12.98,36.0,B,B5,10.0,MORTGAGE,53000.0,Verified,house,PA,28.03,2018-12-01,2018,2018-12,Current,0
,10000,20.89,36.0,D,D4,4.0,MORTGAGE,42000.0,Source Verified,debt_consolidation,PA,6.34,2018-12-01,2018,2018-12,Current,0
,10000,8.81,36.0,A,A5,10.0,RENT,90000.0,Not Verified,debt_consolidation,CA,22.1,2018-12-01,2018,2018-12,Current,0
,40000,6.46,36.0,A,A1,1.0,MORTGAGE,186000.0,Source Verified,credit_card,MN,8.32,2018-12-01,2018,2018-12,Current,0
,2500,7.56,36.0,A,A3,4.0,RENT,37500.0,Not Verified,credit_card,CA,24.9,2018-12-01,2018,2018-12,Current,0
,10000,11.31,36.0,B,B3,,RENT,27064.0,Verified,debt_consolidation,ID,19.78,2018-12-01,2018,2018-12,Current,0
,20500,6.46,36.0,A,A1,10.0,MORTGAGE,114500.0,Not Verified,debt_consolidation,MO,31.53,2018-12-01,2018,2018-12,Current,0
,5000,11.8,36.0,B,B4,10.0,MORTGAGE,72000.0,Source Verified,credit_card,HI,11.25,2018-12-01,2018,2018-12,Current,0
,9600,6.46,36.0,A,A1,10.0,MORTGAGE,130000.0,Not Verified,debt_consolidation,IN,24.98,2018-12-01,2018,2018-12,Current,0
,40000,15.02,60.0,C,C3,9.0,RENT,120000.0,Source Verified,debt_consolidation,FL,12.96,2018-12-01,2018,2018-12,Current,0
,35000,12.98,36.0,B,B5,8.0,MORTGAGE,385000.0,Source Verified,debt_consolidation,TX,4.57,2018-12-01,2018,2018-12,Current,0
,12500,19.92,60.0,D,D3,2.0,MORTGAGE,98000.0,Source Verified,credit_card,MI,9.75,2018-12-01,2018,2018-12,Current,0
,12000,8.81,36.0,A,A5,3.0,RENT,49000.0,Not Verified,debt_consolidation,TX,20.92,2018-12-01,2018,2018-12,Current,0
,5000,6.46,36.0,A,A1,1.0,MORTGAGE,50000.0,Not Verified,credit_card,GA,4.68,2018-12-01,2018,2018-12,Current,0
,15000,15.02,36.0,C,C3,5.0,RENT,28000.0,Source Verified,credit_card,GA,17.7,2018-12-01,2018,2018-12,Current,0
,35000,8.19,60.0,A,A4,2.0,MORTGAGE,190000.0,Source Verified,credit_card,CA,12.28,2018-12-01,2018,2018-12,Current,0
,12000,8.19,36.0,A,A4,2.0,RENT,103000.0,Source Verified,credit_card,LA,35.02,2018-12-01,2018,2018-12,Current,0
,3000,8.19,36.0,A,A4,10.0,RENT,56000.0,Not Verified,credit_card,IL,8.55,2018-12-01,2018,2018-12,Current,0
,10000,15.02,36.0,C,C3,2.0,RENT,40000.0,Verified,debt_consolidation,CA,14.7,2018-12-01,2018,2018-12,Current,0
,25000,27.27,36.0,E,E5,10.0,RENT,57000.0,Source Verified,debt_consolidation,GA,19.87,2018-12-01,2018,2018-12,Current,0
,14000,11.8,60.0,B,B4,10.0,MORTGAGE,57000.0,Not Verified,debt_consolidation,IL,30.18,2018-12-01,2018,2018-12,Current,0
,23000,8.19,60.0,A,A4,4.0,MORTGAGE,153000.0,Source Verified,credit_card,CA,13.53,2018-12-01,2018,2018-12,Current,0
,16000,6.46,36.0,A,A1,4.0,MORTGAGE,43000.0,Source Verified,credit_card,NY,5.86,2018-12-01,2018,2018-12,Current,0
,12000,12.98,36.0,B,B5,10.0,MORTGAGE,87400.0,Source Verified,credit_card,AL,24.54,2018-12-01,2018,2018-12,Current,0
,3500,14.47,36.0,C,C2,3.0,OWN,65000.0,Not Verified,credit_card,AZ,10.56,2018-12-01,2018,2018-12,Current,0
,13500,6.46,36.0,A,A1,,MORTGAGE,11088.0,Source Verified,credit_card,CA,13.1,2018-12-01,2018,2018-12,Current,0
,4000,16.91,36.0,C,C5,4.0,MORTGAGE,75000.0,Not Verified,home_improvement,IL,25.2,2018-12-01,2018,2018-12,Current,0
,40000,8.19,36.0,A,A4,4.0,MORTGAGE,100000.0,Verified,credit_card,TX,28.6,2018-12-01,2018,2018-12,Current,0
,37000,6.46,36.0,A,A1,10.0,MORTGAGE,185300.0,Not Verified,debt_consolidation,OR,6.8,2018-12-01,2018,2018-12,Current,0
,10000,10.72,60.0,B,B2,4.0,MORTGAGE,100000.0,Source Verified,credit_card,VA,15.02,2018-12-01,2018,2018-12,Current,0
,26000,16.91,60.0,C,C5,10.0,MORTGAGE,300000.0,Not Verified,debt_consolidation,NY,24.42,2018-12-01,2018,2018-12,Current,0
,5000,15.02,36.0,C,C3,10.0,OWN,24000.0,Not Verified,other,MI,37.15,2018-12-01,2018,2018-12,Current,0
,38500,12.98,36.0,B,B5,,OWN,70000.0,Not Verified,debt_consolidation,ME,30.33,2018-12-01,2018,2018-12,Current,0
,16000,13.56,60.0,C,C1,10.0,MORTGAGE,100000.0,Not Verified,other,NY,23.74,2018-12-01,2018,2018-12,Current,0
,15000,8.19,60.0,A,A4,0.0,MORTGAGE,39000.0,Not Verified,debt_consolidation,TX,27.48,2018-12-01,2018,2018-12,Current,0
,5000,7.02,36.0,A,A2,10.0,MORTGAGE,70000.0,Source Verified,debt_consolidation,TX,17.62,2018-12-01,2018,2018-12,Current,0
,20000,11.31,60.0,B,B3,10.0,MORTGAGE,80000.0,Source Verified,debt_consolidation,MI,26.15,2018-12-01,2018,2018-12,Current,0
,7025,20.89,36.0,D,D4,0.0,MORTGAGE,45000.0,Not Verified,small_business,CA,23.31,2018-12-01,2018,2018-12,Current,0
,15000,11.8,36.0,B,B4,,MORTGAGE,15600.0,Not Verified,debt_consolidation,FL,18.31,2018-12-01,2018,2018-12,Current,0
,20000,10.33,60.0,B,B1,3.0,MORTGAGE,70000.0,Not Verified,major_purchase,NJ,17.01,2018-12-01,2018,2018-12,Current,0
,15000,8.19,36.0,A,A4,,RENT,54000.0,Not Verified,credit_card,NY,21.64,2018-12-01,2018,2018-12,Current,0
,28000,12.98,60.0,B,B5,10.0,MORTGAGE,70000.0,Not Verified,debt_consolidation,VA,40.99,2018-12-01,2018,2018-12,Current,0
,5000,23.4,36.0,E,E1,2.0,OWN,175000.0,Source Verified,debt_consolidation,NY,19.96,2018-12-01,2018,2018-12,Current,0
,6000,10.72,36.0,B,B2,,MORTGAGE,30000.0,Verified,debt_consolidation,FL,19.4,2018-12-01,2018,2018-12,Current,0
,30000,16.14,36.0,C,C4,0.0,RENT,55000.0,Not Verified,credit_card,MI,23.75,2018-12-01,2018,2018-12,Current,0
,15000,7.02,36.0,A,A2,2.0,MORTGAGE,320000.0,Not Verified,debt_consolidation,PA,2.14,2018-12-01,2018,2018-12,Current,0
,5000,24.37,36.0,E,E2,10.0,RENT,55000.0,Not Verified,credit_card,WA,10.82,2018-12-01,2018,2018-12,Current,0
,32000,13.56,60.0,C,C1,4.0,MORTGAGE,85000.0,Source Verified,credit_card,TX,31.85,2018-12-01,2018,2018-12,Current,0
,10000,11.8,60.0,B,B4,10.0,MORTGAGE,92133.0,Not Verified,credit_card,GA,18.77,2018-12-01,2018,2018-12,Current,0
,27950,8.19,36.0,A,A4,4.0,MORTGAGE,75000.0,Not Verified,debt_consolidation,OH,30.7,2018-12-01,2018,2018-12,Current,0
,20000,7.02,36.0,A,A2,10.0,MORTGAGE,53000.0,Source Verified,debt_consolidation,NV,23.17,2018-12-01,2018,2018-12,Current,0
,9500,13.56,36.0,C,C1,10.0,MORTGAGE,49000.0,Source Verified,credit_card,MI,34.95,2018-12-01,2018,2018-12,Current,0
,24000,10.33,60.0,B,B1,4.0,RENT,86000.0,Not Verified,debt_consolidation,CA,8.99,2018-12-01,2018,2018-12,Current,0
,2000,20.89,36.0,D,D4,8.0,RENT,47000.0,Source Verified,other,PA,18.62,2018-12-01,2018,2018-12,Current,0
,30000,13.56,60.0,C,C1,6.0,MORTGAGE,148550.0,Not Verified,debt_consolidation,NC,21.88,2018-12-01,2018,2018-12,Current,0
,10000,12.98,36.0,B,B5,0.0,RENT,70000.0,Not Verified,credit_card,PA,10.61,2018-12-01,2018,2018-12,Current,0
,8000,6.46,36.0,A,A1,5.0,MORTGAGE,52000.0,Source Verified,debt_consolidation,NV,5.58,2018-12-01,2018,2018-12,Current,0
,22000,8.19,36.0,A,A4,4.0,MORTGAGE,125000.0,Not Verified,debt_consolidation,AL,28.2,2018-12-01,2018,2018-12,Current,0
,15000,8.19,36.0,A,A4,10.0,MORTGAGE,95000.0,Source Verified,debt_consolidation,AZ,25.2,2018-12-01,2018,2018-12,Current,0
,3000,8.19,36.0,A,A4,10.0,RENT,36000.0,Source Verified,major_purchase,FL,16.5,2018-12-01,2018,2018-12,Current,0
,10000,8.19,36.0,A,A4,,MORTGAGE,58000.0,Not Verified,credit_card,AZ,27.81,2018-12-01,2018,2018-12,Current,0
,12000,14.47,36.0,C,C2,,RENT,50097.0,Not Verified,debt_consolidation,NE,34.0,2018-12-01,2018,2018-12,Current,0
,7000,11.31,36.0,B,B3,4.0,MORTGAGE,43000.0,Not Verified,debt_consolidation,CA,17.75,2018-12-01,2018,2018-12,Current,0
,25000,8.19,60.0,A,A4,10.0,RENT,110000.0,Not Verified,credit_card,MS,16.09,2018-12-01,2018,2018-12,Current,0
,19000,6.46,36.0,A,A1,10.0,MORTGAGE,75000.0,Not Verified,credit_card,TN,14.37,2018-12-01,2018,2018-12,Current,0
,16000,12.98,36.0,B,B5,3.0,MORTGAGE,90000.0,Not Verified,credit_card,UT,23.15,2018-12-01,2018,2018-12,Current,0
,7200,6.46,36.0,A,A1,2.0,MORTGAGE,52000.0,Not Verified,debt_consolidation,IN,4.78,2018-12-01,2018,2018-12,Current,0
,6500,10.33,36.0,B,B1,10.0,MORTGAGE,85000.0,Not Verified,debt_consolidation,GA,19.46,2018-12-01,2018,2018-12,Current,0
,14000,7.02,36.0,A,A2,10.0,MORTGAGE,120000.0,Source Verified,home_improvement,OR,6.6,2018-12-01,2018,2018-12,Current,0
,5300,10.72,36.0,B,B2,10.0,MORTGAGE,26000.0,Not Verified,debt_consolidation,OH,8.96,2018-12-01,2018,2018-12,Current,0
,40000,11.8,36.0,B,B4,8.0,RENT,120000.0,Source Verified,credit_card,CA,14.24,2018-12-01,2018,2018-12,Current,0
,11200,10.72,60.0,B,B2,10.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,CT,22.64,2018-12-01,2018,2018-12,Current,0
,5600,6.46,36.0,A,A1,9.0,RENT,37500.0,Not Verified,debt_consolidation,FL,23.23,2018-12-01,2018,2018-12,Current,0
,10000,7.02,36.0,A,A2,5.0,OWN,107000.0,Not Verified,debt_consolidation,GA,10.14,2018-12-01,2018,2018-12,Current,0
,13000,6.46,36.0,A,A1,4.0,MORTGAGE,89000.0,Source Verified,credit_card,CA,11.79,2018-12-01,2018,2018-12,Current,0
,36000,10.72,60.0,B,B2,8.0,RENT,90000.0,Source Verified,moving,NY,5.36,2018-12-01,2018,2018-12,Current,0
,10000,13.56,60.0,C,C1,1.0,RENT,40000.0,Source Verified,credit_card,FL,24.24,2018-12-01,2018,2018-12,Current,0
,5000,14.47,36.0,C,C2,10.0,RENT,46737.0,Verified,debt_consolidation,NY,15.18,2018-12-01,2018,2018-12,Current,0
,33000,16.14,60.0,C,C4,1.0,MORTGAGE,135000.0,Source Verified,debt_consolidation,MO,13.5,2018-12-01,2018,2018-12,Current,0
,12000,10.33,36.0,B,B1,0.0,MORTGAGE,150000.0,Not Verified,debt_consolidation,NY,13.38,2018-12-01,2018,2018-12,Current,0
,12000,16.14,36.0,C,C4,3.0,MORTGAGE,85000.0,Source Verified,medical,IN,12.73,2018-12-01,2018,2018-12,Current,0
,24000,12.98,60.0,B,B5,8.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,IN,52.28,2018-12-01,2018,2018-12,Current,0
,9000,11.8,36.0,B,B4,1.0,RENT,40000.0,Not Verified,debt_consolidation,CA,4.92,2018-12-01,2018,2018-12,Current,0
,12400,11.8,36.0,B,B4,10.0,MORTGAGE,64000.0,Verified,debt_consolidation,NH,28.0,2018-12-01,2018,2018-12,Current,0
,35000,10.33,60.0,B,B1,10.0,MORTGAGE,52000.0,Source Verified,house,GA,10.15,2018-12-01,2018,2018-12,Current,0
,25000,6.46,36.0,A,A1,10.0,OWN,100000.0,Not Verified,debt_consolidation,MD,19.46,2018-12-01,2018,2018-12,Current,0
,5000,7.56,36.0,A,A3,5.0,RENT,34000.0,Verified,debt_consolidation,FL,18.96,2018-12-01,2018,2018-12,Current,0
,4000,10.33,36.0,B,B1,7.0,RENT,30000.0,Source Verified,debt_consolidation,GA,33.2,2018-12-01,2018,2018-12,Current,0
,7650,8.19,36.0,A,A4,3.0,RENT,29000.0,Not Verified,debt_consolidation,OH,29.22,2018-12-01,2018,2018-12,Current,0
,6000,12.98,36.0,B,B5,0.0,RENT,43000.0,Not Verified,credit_card,WA,27.16,2018-12-01,2018,2018-12,Current,0
,10000,14.47,36.0,C,C2,2.0,RENT,35000.0,Source Verified,credit_card,UT,9.95,2018-12-01,2018,2018-12,Current,0
,10000,14.47,36.0,C,C2,3.0,RENT,40500.0,Not Verified,credit_card,TX,39.35,2018-12-01,2018,2018-12,Current,0
,12000,8.81,36.0,A,A5,9.0,MORTGAGE,125005.0,Not Verified,credit_card,TX,21.19,2018-12-01,2018,2018-12,Current,0
,3000,17.97,36.0,D,D1,2.0,RENT,60000.0,Source Verified,credit_card,TX,34.86,2018-12-01,2018,2018-12,Current,0
,20000,10.72,36.0,B,B2,6.0,MORTGAGE,84000.0,Source Verified,credit_card,MI,29.79,2018-12-01,2018,2018-12,Current,0
,20000,26.31,60.0,E,E4,4.0,MORTGAGE,58000.0,Not Verified,credit_card,LA,22.66,2018-12-01,2018,2018-12,Fully Paid,0
,12000,7.02,36.0,A,A2,10.0,MORTGAGE,80000.0,Not Verified,debt_consolidation,HI,5.7,2018-12-01,2018,2018-12,Current,0
,5500,8.19,36.0,A,A4,10.0,RENT,71103.0,Source Verified,credit_card,AZ,32.57,2018-12-01,2018,2018-12,Current,0
,24000,13.56,60.0,C,C1,5.0,MORTGAGE,60000.0,Verified,debt_consolidation,OH,17.26,2018-12-01,2018,2018-12,Current,0
,30000,6.46,36.0,A,A1,2.0,MORTGAGE,66000.0,Source Verified,debt_consolidation,FL,24.1,2018-12-01,2018,2018-12,Current,0
,40000,10.33,60.0,B,B1,0.0,RENT,210000.0,Not Verified,debt_consolidation,NC,5.7,2018-12-01,2018,2018-12,Current,0
,9600,7.02,36.0,A,A2,0.0,MORTGAGE,85200.0,Not Verified,home_improvement,KY,5.38,2018-12-01,2018,2018-12,Current,0
,20000,8.19,60.0,A,A4,10.0,MORTGAGE,80000.0,Source Verified,debt_consolidation,MN,21.87,2018-12-01,2018,2018-12,Current,0
,9600,6.46,36.0,A,A1,5.0,RENT,80000.0,Source Verified,debt_consolidation,FL,18.9,2018-12-01,2018,2018-12,Current,0
,11700,10.33,60.0,B,B1,10.0,MORTGAGE,48000.0,Source Verified,debt_consolidation,WI,18.45,2018-12-01,2018,2018-12,Current,0
,25000,15.02,60.0,C,C3,10.0,MORTGAGE,50000.0,Source Verified,debt_consolidation,WI,17.71,2018-12-01,2018,2018-12,Current,0
,7800,7.02,36.0,A,A2,10.0,OWN,40000.0,Not Verified,debt_consolidation,WV,8.31,2018-12-01,2018,2018-12,Current,0
,28000,14.47,60.0,C,C2,3.0,MORTGAGE,54000.0,Not Verified,debt_consolidation,VA,28.44,2018-12-01,2018,2018-12,Current,0
